10514,ZDNDMKMUUE-20,8,10014,ZDNDMKMUUE
10512,ZDNDMKMUUE-19,8,10014,ZDNDMKMUUE
10503,ZDNDMKMUUE-18,8,10014,ZDNDMKMUUE
10501,ZDNDMKMUUE-17,8,10014,ZDNDMKMUUE
10483,ZDNDMKMUUE-16,8,10014,ZDNDMKMUUE
10475,ZDNDMKMUUE-15,8,10014,ZDNDMKMUUE
10451,ZDNDMKMUUE-14,8,10014,ZDNDMKMUUE
10414,ZDNDMKMUUE-13,8,10014,ZDNDMKMUUE
10406,ZDNDMKMUUE-12,8,10014,ZDNDMKMUUE
10368,ZDNDMKMUUE-11,8,10014,ZDNDMKMUUE
10358,ZDNDMKMUUE-10,8,10014,ZDNDMKMUUE
10342,ZDNDMKMUUE-9,8,10014,ZDNDMKMUUE
10333,ZDNDMKMUUE-8,8,10014,ZDNDMKMUUE
10329,ZDNDMKMUUE-7,8,10014,ZDNDMKMUUE
10314,ZDNDMKMUUE-6,8,10014,ZDNDMKMUUE
10301,ZDNDMKMUUE-5,8,10014,ZDNDMKMUUE
10300,ZDNDMKMUUE-4,8,10014,ZDNDMKMUUE
10211,ZDNDMKMUUE-3,8,10014,ZDNDMKMUUE
10107,ZDNDMKMUUE-2,8,10014,ZDNDMKMUUE
10011,ZDNDMKMUUE-1,8,10014,ZDNDMKMUUE
12931,YLRJFJNSTI-172,14,10004,YLRJFJNSTI
12926,YLRJFJNSTI-171,14,10004,YLRJFJNSTI
12922,YLRJFJNSTI-170,14,10004,YLRJFJNSTI
12915,YLRJFJNSTI-169,14,10004,YLRJFJNSTI
12890,YLRJFJNSTI-168,14,10004,YLRJFJNSTI
12887,YLRJFJNSTI-167,14,10004,YLRJFJNSTI
12880,YLRJFJNSTI-166,14,10004,YLRJFJNSTI
12868,YLRJFJNSTI-165,14,10004,YLRJFJNSTI
12854,YLRJFJNSTI-164,14,10004,YLRJFJNSTI
12829,YLRJFJNSTI-163,14,10004,YLRJFJNSTI
12797,YLRJFJNSTI-162,14,10004,YLRJFJNSTI
12793,YLRJFJNSTI-161,14,10004,YLRJFJNSTI
12787,YLRJFJNSTI-160,14,10004,YLRJFJNSTI
12779,YLRJFJNSTI-159,14,10004,YLRJFJNSTI
12724,YLRJFJNSTI-158,14,10004,YLRJFJNSTI
12719,YLRJFJNSTI-157,14,10004,YLRJFJNSTI
12661,YLRJFJNSTI-156,14,10004,YLRJFJNSTI
12645,YLRJFJNSTI-155,14,10004,YLRJFJNSTI
12615,YLRJFJNSTI-154,14,10004,YLRJFJNSTI
12608,YLRJFJNSTI-153,14,10004,YLRJFJNSTI
12605,YLRJFJNSTI-152,14,10004,YLRJFJNSTI
12509,YLRJFJNSTI-151,14,10004,YLRJFJNSTI
12504,YLRJFJNSTI-150,14,10004,YLRJFJNSTI
12478,YLRJFJNSTI-149,14,10004,YLRJFJNSTI
12469,YLRJFJNSTI-148,14,10004,YLRJFJNSTI
12444,YLRJFJNSTI-147,14,10004,YLRJFJNSTI
12438,YLRJFJNSTI-146,14,10004,YLRJFJNSTI
12420,YLRJFJNSTI-145,14,10004,YLRJFJNSTI
12417,YLRJFJNSTI-144,14,10004,YLRJFJNSTI
12415,YLRJFJNSTI-143,14,10004,YLRJFJNSTI
12412,YLRJFJNSTI-142,14,10004,YLRJFJNSTI
12397,YLRJFJNSTI-141,14,10004,YLRJFJNSTI
12387,YLRJFJNSTI-140,14,10004,YLRJFJNSTI
12373,YLRJFJNSTI-139,14,10004,YLRJFJNSTI
12367,YLRJFJNSTI-138,14,10004,YLRJFJNSTI
12350,YLRJFJNSTI-137,14,10004,YLRJFJNSTI
12344,YLRJFJNSTI-136,14,10004,YLRJFJNSTI
12339,YLRJFJNSTI-135,14,10004,YLRJFJNSTI
12314,YLRJFJNSTI-134,14,10004,YLRJFJNSTI
12311,YLRJFJNSTI-133,14,10004,YLRJFJNSTI
12299,YLRJFJNSTI-132,14,10004,YLRJFJNSTI
12298,YLRJFJNSTI-131,14,10004,YLRJFJNSTI
12288,YLRJFJNSTI-130,14,10004,YLRJFJNSTI
12283,YLRJFJNSTI-129,14,10004,YLRJFJNSTI
12280,YLRJFJNSTI-128,14,10004,YLRJFJNSTI
12258,YLRJFJNSTI-127,14,10004,YLRJFJNSTI
12257,YLRJFJNSTI-126,14,10004,YLRJFJNSTI
12250,YLRJFJNSTI-125,14,10004,YLRJFJNSTI
12242,YLRJFJNSTI-124,14,10004,YLRJFJNSTI
12226,YLRJFJNSTI-123,14,10004,YLRJFJNSTI
12220,YLRJFJNSTI-122,14,10004,YLRJFJNSTI
12219,YLRJFJNSTI-121,14,10004,YLRJFJNSTI
12213,YLRJFJNSTI-120,14,10004,YLRJFJNSTI
12202,YLRJFJNSTI-119,14,10004,YLRJFJNSTI
12178,YLRJFJNSTI-118,14,10004,YLRJFJNSTI
12153,YLRJFJNSTI-117,14,10004,YLRJFJNSTI
12077,YLRJFJNSTI-116,14,10004,YLRJFJNSTI
12059,YLRJFJNSTI-115,14,10004,YLRJFJNSTI
12051,YLRJFJNSTI-114,14,10004,YLRJFJNSTI
12033,YLRJFJNSTI-113,14,10004,YLRJFJNSTI
12027,YLRJFJNSTI-112,14,10004,YLRJFJNSTI
12009,YLRJFJNSTI-111,14,10004,YLRJFJNSTI
11996,YLRJFJNSTI-110,14,10004,YLRJFJNSTI
11995,YLRJFJNSTI-109,14,10004,YLRJFJNSTI
11969,YLRJFJNSTI-108,14,10004,YLRJFJNSTI
11966,YLRJFJNSTI-107,14,10004,YLRJFJNSTI
11948,YLRJFJNSTI-106,14,10004,YLRJFJNSTI
11941,YLRJFJNSTI-105,14,10004,YLRJFJNSTI
11938,YLRJFJNSTI-104,14,10004,YLRJFJNSTI
11923,YLRJFJNSTI-103,14,10004,YLRJFJNSTI
11903,YLRJFJNSTI-102,14,10004,YLRJFJNSTI
11879,YLRJFJNSTI-101,14,10004,YLRJFJNSTI
11865,YLRJFJNSTI-100,14,10004,YLRJFJNSTI
11853,YLRJFJNSTI-99,14,10004,YLRJFJNSTI
11852,YLRJFJNSTI-98,14,10004,YLRJFJNSTI
11832,YLRJFJNSTI-97,14,10004,YLRJFJNSTI
11830,YLRJFJNSTI-96,14,10004,YLRJFJNSTI
11802,YLRJFJNSTI-95,14,10004,YLRJFJNSTI
11782,YLRJFJNSTI-94,14,10004,YLRJFJNSTI
11768,YLRJFJNSTI-93,14,10004,YLRJFJNSTI
11743,YLRJFJNSTI-92,14,10004,YLRJFJNSTI
11728,YLRJFJNSTI-91,14,10004,YLRJFJNSTI
11703,YLRJFJNSTI-90,14,10004,YLRJFJNSTI
11697,YLRJFJNSTI-89,14,10004,YLRJFJNSTI
11679,YLRJFJNSTI-88,14,10004,YLRJFJNSTI
11659,YLRJFJNSTI-87,14,10004,YLRJFJNSTI
11637,YLRJFJNSTI-86,14,10004,YLRJFJNSTI
11630,YLRJFJNSTI-85,14,10004,YLRJFJNSTI
11618,YLRJFJNSTI-84,14,10004,YLRJFJNSTI
11611,YLRJFJNSTI-83,14,10004,YLRJFJNSTI
11583,YLRJFJNSTI-82,14,10004,YLRJFJNSTI
11567,YLRJFJNSTI-81,14,10004,YLRJFJNSTI
11565,YLRJFJNSTI-80,14,10004,YLRJFJNSTI
11557,YLRJFJNSTI-79,14,10004,YLRJFJNSTI
11547,YLRJFJNSTI-78,14,10004,YLRJFJNSTI
11508,YLRJFJNSTI-77,14,10004,YLRJFJNSTI
11485,YLRJFJNSTI-76,14,10004,YLRJFJNSTI
11482,YLRJFJNSTI-75,14,10004,YLRJFJNSTI
11479,YLRJFJNSTI-74,14,10004,YLRJFJNSTI
11432,YLRJFJNSTI-73,14,10004,YLRJFJNSTI
11431,YLRJFJNSTI-72,14,10004,YLRJFJNSTI
11420,YLRJFJNSTI-71,14,10004,YLRJFJNSTI
11395,YLRJFJNSTI-70,14,10004,YLRJFJNSTI
11383,YLRJFJNSTI-69,14,10004,YLRJFJNSTI
11350,YLRJFJNSTI-68,14,10004,YLRJFJNSTI
11316,YLRJFJNSTI-67,14,10004,YLRJFJNSTI
11309,YLRJFJNSTI-66,14,10004,YLRJFJNSTI
11305,YLRJFJNSTI-65,14,10004,YLRJFJNSTI
11295,YLRJFJNSTI-64,14,10004,YLRJFJNSTI
11287,YLRJFJNSTI-63,14,10004,YLRJFJNSTI
11273,YLRJFJNSTI-62,14,10004,YLRJFJNSTI
11261,YLRJFJNSTI-61,14,10004,YLRJFJNSTI
11251,YLRJFJNSTI-60,14,10004,YLRJFJNSTI
11247,YLRJFJNSTI-59,14,10004,YLRJFJNSTI
11242,YLRJFJNSTI-58,14,10004,YLRJFJNSTI
11227,YLRJFJNSTI-57,14,10004,YLRJFJNSTI
11207,YLRJFJNSTI-56,14,10004,YLRJFJNSTI
11199,YLRJFJNSTI-55,14,10004,YLRJFJNSTI
11188,YLRJFJNSTI-54,14,10004,YLRJFJNSTI
11186,YLRJFJNSTI-53,14,10004,YLRJFJNSTI
11175,YLRJFJNSTI-52,14,10004,YLRJFJNSTI
11167,YLRJFJNSTI-51,14,10004,YLRJFJNSTI
11117,YLRJFJNSTI-50,14,10004,YLRJFJNSTI
11107,YLRJFJNSTI-49,14,10004,YLRJFJNSTI
11065,YLRJFJNSTI-48,14,10004,YLRJFJNSTI
11053,YLRJFJNSTI-47,14,10004,YLRJFJNSTI
11039,YLRJFJNSTI-46,14,10004,YLRJFJNSTI
11022,YLRJFJNSTI-45,14,10004,YLRJFJNSTI
11010,YLRJFJNSTI-44,14,10004,YLRJFJNSTI
10959,YLRJFJNSTI-43,14,10004,YLRJFJNSTI
10943,YLRJFJNSTI-42,14,10004,YLRJFJNSTI
10935,YLRJFJNSTI-41,14,10004,YLRJFJNSTI
10917,YLRJFJNSTI-40,14,10004,YLRJFJNSTI
10910,YLRJFJNSTI-39,14,10004,YLRJFJNSTI
10909,YLRJFJNSTI-38,14,10004,YLRJFJNSTI
10894,YLRJFJNSTI-37,14,10004,YLRJFJNSTI
10871,YLRJFJNSTI-36,14,10004,YLRJFJNSTI
10870,YLRJFJNSTI-35,14,10004,YLRJFJNSTI
10868,YLRJFJNSTI-34,14,10004,YLRJFJNSTI
10859,YLRJFJNSTI-33,14,10004,YLRJFJNSTI
10840,YLRJFJNSTI-32,14,10004,YLRJFJNSTI
10786,YLRJFJNSTI-31,14,10004,YLRJFJNSTI
10772,YLRJFJNSTI-30,14,10004,YLRJFJNSTI
10770,YLRJFJNSTI-29,14,10004,YLRJFJNSTI
10715,YLRJFJNSTI-28,14,10004,YLRJFJNSTI
10690,YLRJFJNSTI-27,14,10004,YLRJFJNSTI
10684,YLRJFJNSTI-26,14,10004,YLRJFJNSTI
10675,YLRJFJNSTI-25,14,10004,YLRJFJNSTI
10671,YLRJFJNSTI-24,14,10004,YLRJFJNSTI
10665,YLRJFJNSTI-23,14,10004,YLRJFJNSTI
10658,YLRJFJNSTI-22,14,10004,YLRJFJNSTI
10638,YLRJFJNSTI-21,14,10004,YLRJFJNSTI
10622,YLRJFJNSTI-20,14,10004,YLRJFJNSTI
10601,YLRJFJNSTI-19,14,10004,YLRJFJNSTI
10590,YLRJFJNSTI-18,14,10004,YLRJFJNSTI
10584,YLRJFJNSTI-17,14,10004,YLRJFJNSTI
10569,YLRJFJNSTI-16,14,10004,YLRJFJNSTI
10553,YLRJFJNSTI-15,14,10004,YLRJFJNSTI
10547,YLRJFJNSTI-14,14,10004,YLRJFJNSTI
10540,YLRJFJNSTI-13,14,10004,YLRJFJNSTI
10511,YLRJFJNSTI-12,14,10004,YLRJFJNSTI
10464,YLRJFJNSTI-11,14,10004,YLRJFJNSTI
10436,YLRJFJNSTI-10,14,10004,YLRJFJNSTI
10389,YLRJFJNSTI-9,14,10004,YLRJFJNSTI
10366,YLRJFJNSTI-8,14,10004,YLRJFJNSTI
10362,YLRJFJNSTI-7,14,10004,YLRJFJNSTI
10351,YLRJFJNSTI-6,14,10004,YLRJFJNSTI
10346,YLRJFJNSTI-5,14,10004,YLRJFJNSTI
10343,YLRJFJNSTI-4,14,10004,YLRJFJNSTI
10324,YLRJFJNSTI-3,14,10004,YLRJFJNSTI
10106,YLRJFJNSTI-2,14,10004,YLRJFJNSTI
10012,YLRJFJNSTI-1,14,10004,YLRJFJNSTI
12963,XHGNTUJHDN-170,10,10009,XHGNTUJHDN
12948,XHGNTUJHDN-169,10,10009,XHGNTUJHDN
12944,XHGNTUJHDN-168,10,10009,XHGNTUJHDN
12918,XHGNTUJHDN-167,10,10009,XHGNTUJHDN
12913,XHGNTUJHDN-166,10,10009,XHGNTUJHDN
12910,XHGNTUJHDN-165,10,10009,XHGNTUJHDN
12888,XHGNTUJHDN-164,10,10009,XHGNTUJHDN
12850,XHGNTUJHDN-163,10,10009,XHGNTUJHDN
12840,XHGNTUJHDN-162,10,10009,XHGNTUJHDN
12800,XHGNTUJHDN-161,10,10009,XHGNTUJHDN
12781,XHGNTUJHDN-160,10,10009,XHGNTUJHDN
12757,XHGNTUJHDN-159,10,10009,XHGNTUJHDN
12729,XHGNTUJHDN-158,10,10009,XHGNTUJHDN
12722,XHGNTUJHDN-157,10,10009,XHGNTUJHDN
12720,XHGNTUJHDN-156,10,10009,XHGNTUJHDN
12703,XHGNTUJHDN-155,10,10009,XHGNTUJHDN
12695,XHGNTUJHDN-154,10,10009,XHGNTUJHDN
12652,XHGNTUJHDN-153,10,10009,XHGNTUJHDN
12639,XHGNTUJHDN-152,10,10009,XHGNTUJHDN
12636,XHGNTUJHDN-151,10,10009,XHGNTUJHDN
12635,XHGNTUJHDN-150,10,10009,XHGNTUJHDN
12632,XHGNTUJHDN-149,10,10009,XHGNTUJHDN
12618,XHGNTUJHDN-148,10,10009,XHGNTUJHDN
12589,XHGNTUJHDN-147,10,10009,XHGNTUJHDN
12588,XHGNTUJHDN-146,10,10009,XHGNTUJHDN
12518,XHGNTUJHDN-145,10,10009,XHGNTUJHDN
12510,XHGNTUJHDN-144,10,10009,XHGNTUJHDN
12500,XHGNTUJHDN-143,10,10009,XHGNTUJHDN
12494,XHGNTUJHDN-142,10,10009,XHGNTUJHDN
12452,XHGNTUJHDN-141,10,10009,XHGNTUJHDN
12451,XHGNTUJHDN-140,10,10009,XHGNTUJHDN
12450,XHGNTUJHDN-139,10,10009,XHGNTUJHDN
12434,XHGNTUJHDN-138,10,10009,XHGNTUJHDN
12421,XHGNTUJHDN-137,10,10009,XHGNTUJHDN
12409,XHGNTUJHDN-136,10,10009,XHGNTUJHDN
12364,XHGNTUJHDN-135,10,10009,XHGNTUJHDN
12353,XHGNTUJHDN-134,10,10009,XHGNTUJHDN
12295,XHGNTUJHDN-133,10,10009,XHGNTUJHDN
12292,XHGNTUJHDN-132,10,10009,XHGNTUJHDN
12266,XHGNTUJHDN-131,10,10009,XHGNTUJHDN
12265,XHGNTUJHDN-130,10,10009,XHGNTUJHDN
12251,XHGNTUJHDN-129,10,10009,XHGNTUJHDN
12236,XHGNTUJHDN-128,10,10009,XHGNTUJHDN
12230,XHGNTUJHDN-127,10,10009,XHGNTUJHDN
12208,XHGNTUJHDN-126,10,10009,XHGNTUJHDN
12191,XHGNTUJHDN-125,10,10009,XHGNTUJHDN
12168,XHGNTUJHDN-124,10,10009,XHGNTUJHDN
12162,XHGNTUJHDN-123,10,10009,XHGNTUJHDN
12156,XHGNTUJHDN-122,10,10009,XHGNTUJHDN
12141,XHGNTUJHDN-121,10,10009,XHGNTUJHDN
12136,XHGNTUJHDN-120,10,10009,XHGNTUJHDN
12109,XHGNTUJHDN-119,10,10009,XHGNTUJHDN
12108,XHGNTUJHDN-118,10,10009,XHGNTUJHDN
12102,XHGNTUJHDN-117,10,10009,XHGNTUJHDN
12100,XHGNTUJHDN-116,10,10009,XHGNTUJHDN
12050,XHGNTUJHDN-115,10,10009,XHGNTUJHDN
12029,XHGNTUJHDN-114,10,10009,XHGNTUJHDN
12018,XHGNTUJHDN-113,10,10009,XHGNTUJHDN
12010,XHGNTUJHDN-112,10,10009,XHGNTUJHDN
11997,XHGNTUJHDN-111,10,10009,XHGNTUJHDN
11981,XHGNTUJHDN-110,10,10009,XHGNTUJHDN
11961,XHGNTUJHDN-109,10,10009,XHGNTUJHDN
11937,XHGNTUJHDN-108,10,10009,XHGNTUJHDN
11926,XHGNTUJHDN-107,10,10009,XHGNTUJHDN
11900,XHGNTUJHDN-106,10,10009,XHGNTUJHDN
11893,XHGNTUJHDN-105,10,10009,XHGNTUJHDN
11889,XHGNTUJHDN-104,10,10009,XHGNTUJHDN
